"";"GSM3688814_p.15.06.2016_01_AS6.ga.cel";"GSM3688815_p.15.06.2016_02_AS2.ga.cel";"GSM3688816_p.15.06.2016_03_AS3.ga.cel";"GSM3688817_p.15.06.2016_04_AS5.ga.cel";"GSM3688818_p.15.06.2016_14_AS7.ga.cel";"GSM3688819_p.15.06.2016_05_S15.ga.cel";"GSM3688820_p.15.06.2016_07_S10.ga.cel";"GSM3688821_p.15.06.2016_09_S29.ga.cel";"P.Value";"adj.P.Val";"B"
"16653781";7,94895336374267;6,08268321859676;6,31942628041768;6,26593158153224;6,63046844252077;5,63833612968538;7,84495314246646;6,98904028683672;0,425623883092794;0,662455008009267;-5,83778106781444
"16653783";6,83117821856912;5,69905930465592;6,07268762237644;5,9175031440084;4,77682929928695;6,02356816448307;6,39426044535783;6,55812879380515;0,204731874057964;0,485016974173375;-5,32980014821214
"16653785";8,58537578374138;5,75455986752238;7,92386396734068;8,38143845995074;5,95538686690976;7,90127389931098;8,82359981510382;6,45828287120792;0,722487283250776;0,856707319948107;-6,10378741370526
"16653789";8,26694433834764;7,16595146167798;7,54830392535143;8,20787784152471;6,50284840802596;8,15125378144003;7,15593059864788;7,64723506581421;0,370308019980797;0,619274973944099;-5,75006360050681
"16653791";5,55267071847515;4,40372832415499;4,74787154860916;3,6508476376716;3,99887658418818;4,46736257010905;5,71963692747697;4,35836930682915;0,696470360559667;0,842423142631727;-6,09015414812086
"16653793";8,51351566027128;6,07405856538609;6,67799490781005;6,25865740813224;5,83105264305586;6,58536953766271;6,99810290070476;7,0312486503955;0,211383108418617;0,492162443154966;-5,35395595990021
"16653795";7,37303726685757;6,12154012138315;7,11890679417404;6,4743275916147;7,27114758887962;7,1388271015666;8,03052607444614;6,40932046751447;0,461101344320553;0,68887677432821;-5,88561263788258
"16653797";6,3358405423263;5,76634718563485;4,96089279627348;6,5613010308486;5,93135178141154;3,80115934428463;4,03987016118382;5,90898284895355;0,264702361872745;0,534943040786389;-5,51969531641341
"16653799";5,46043895137377;6,46795839889611;5,43930278283446;4,72648698701099;4,15057057496437;3,62881267485232;4,58795518612128;5,38834771237681;0,489948887941305;0,708749718752995;-5,92042099129613
"16653801";5,19061949374427;6,02891792950904;5,52240582788756;6,16256472619573;3,71332173814966;6,39009344535227;3,90530224834644;4,30077102266489;0,594779382868104;0,777930733271569;-6,0217253354572
"16653805";7,66527033010631;6,211840465865;7,6687142858762;7,65147414217855;6,62819674355165;8,09659880493081;7,75052210674303;7,15657782443966;0,404840223466168;0,646261827612455;-5,80686357395501
"16653807";4,46658150138761;5,4150119800867;4,26318628689682;5,16535297686182;4,92716176637283;4,61883572454095;2,88829761691049;5,17202667669476;0,201318066326352;0,482299796432246;-5,31704089135783
"16653809";5,6180987542986;5,37728757251633;4,43179273819893;4,21843419282363;6,51389803514505;5,00517510700533;4,4197651742022;5,05159698474993;0,161335819043552;0,447474388593828;-5,14582105534174
"16653811";5,91894411965522;5,47533518094699;4,74679752813578;7,00551407277083;4,42757789208296;5,62177428412762;3,79865997392218;6,2494909213331;0,885021493504254;0,945320591196989;-6,15886513145464
"16653813";6,47741402872281;4,96705523975545;4,79845557985355;4,18664409297059;3,95608974165085;3,65226594760528;3,89736856424877;5,96890695359963;0,932602790838933;0,969160255994381;-6,16606918592748
"16653815";8,02463168762569;6,53143705674288;7,21190527530674;7,0719435475732;6,74742651645479;6,74624799794328;7,21408719670723;8,13365621414314;0,594905180806542;0,777930733271569;-6,02182639878242
"16653817";5,92947306488459;6,11390255100061;7,26231001296307;4,57531904978382;4,7307856117723;4,78353635650078;4,71576986836613;8,03196366756985;0,680957990278637;0,834786985704669;-6,08132005433234
"16653819";7,71617245739012;5,74781769252584;7,27534923004856;6,93262129364609;7,45190129951294;6,49594306127269;9,53333022827506;7,55326888027069;0,0755375352903109;0,377288336256647;-4,52439936140935
"16653821";7,14469503425374;5,26114939577561;5,30854279974424;7,32686707799474;6,86184694573471;6,93327884709;4,58464296306591;6,95811539987742;0,497349041747664;0,713143619553454;-5,92881289881432
"16653823";7,37995338995911;8,77307003358207;9,53620639070519;8,90697590242368;8,95490875702115;7,59617016848599;3,30437969324396;3,83723153401215;4,52048683592602e-05;0,0168312793190979;2,24687842592598
"16653825";5,45318684228047;4,93165517608696;6,47650393069416;5,98030006062876;5,39842226937213;5,98858725377438;6,42721194352188;6,56269140393327;0,0993053770649714;0,399486576884417;-4,75347146314311
"16653827";5,80927986663071;4,51833284144306;4,75803207361421;5,38991888151182;5,42679479464653;5,26414350471096;4,62675044592996;4,43094485487889;0,349847513474703;0,601346146555341;-5,71278536156071
"16653829";8,48019099812273;7,45830493375276;7,23795792949255;7,41152229057714;6,62933910468199;7,99332193820544;9,12743891232467;7,46858713470284;0,0918668363742834;0,392535248568981;-4,68877370059077
"16653831";8,52657129759769;7,43167301275127;7,51361758616571;7,52967686065786;7,23693246177481;8,18760246044607;8,96370521981071;7,92520840636139;0,0842144506770848;0,386615763786591;-4,61602209730142
"16653833";6,62097194468192;7,8720839735337;7,89471303838253;5,59978382011344;6,36008686539807;6,24081138400087;4,9386801435874;7,11231736595218;0,891316853396207;0,948426265093969;-6,16003853171028
"16653835";7,99678854631524;7,13583927842227;7,15661568199195;7,26660265638818;5,98932648294083;7,43555900608622;8,55161439015755;7,83140563661924;0,0692761605836603;0,370925940536032;-4,45099519545691
"16653837";4,98341071464343;3,83666211196821;4,92788455342692;5,96649364708998;6,19828134269942;4,08284070277049;3,6440406299099;4,5456149087152;0,0884236098520624;0,389616007909667;-4,65687993070286
"16653839";4,11176476535553;3,84311421288592;4,15919429341975;4,03316442176493;3,53582974012035;3,44876674947127;6,03481408046081;3,94593377906143;0,113692144209687;0,414178572495885;-4,86485136003276
"16653841";7,58482728878899;5,6184833007343;5,67786598994121;7,28281750404678;6,86026540511379;4,69733160677737;4,85775365289146;6,12192707406711;0,490502852500746;0,708784331218553;-5,92105651910498
"16653843";8,06793590147213;7,20123212193762;7,59123500723922;7,3530000554249;7,21230052012333;7,81161019248504;8,48143577250005;8,57174269208653;0,00562762613278235;0,2033226433526;-2,2092045808332
"16653845";6,71539569039111;7,67347079423234;5,81434678217804;5,31046194784245;6,92492806370137;4,53237530517637;7,66555975127812;5,95448005559319;0,75950060688069;0,878676517748038;-6,12074809252557
"16653847";6,39820167458309;6,6170328234959;7,34446146922907;4,04314995383902;8,79293918409524;5,88046873755086;5,06020486686389;7,30847182835006;0,629465927779888;0,801878093134539;-6,04796724082174
"16653849";8,24856762409867;7,56510098798261;9,23922560489015;6,5081910077169;8,53630371371585;8,248430017182;6,23866161323625;7,65158119062949;0,131769025917558;0,427566870750094;-4,98466477871397
"16653851";4,29863541223692;4,96245390478893;4,10265174783165;5,30212175513131;4,56415990800707;4,52835768031241;4,796175604417;6,86782442631943;0,664829260672154;0,824134968098544;-6,07155430300539
"16653853";6,64224725417248;6,2418393001442;5,63459848650358;5,33928469819092;5,81908289304546;5,59812031195683;4,09020367796859;7,44076441069677;0,806467263869639;0,904585393645733;-6,13839058625824
"16653855";4,10317603124492;5,08205966568675;4,90357870567811;4,30158057253017;5,23514049980538;5,4035750173877;4,06354235123487;4,01726340841706;0,319194869995363;0,581322028535526;-5,65105663561848
"16653861";4,98782193150059;4,4890507271946;3,89841128075232;3,66282487862811;3,48442563356212;3,8987373008523;3,53226982612574;3,68755279763804;0,64918193899404;0,814337294925165;-6,06149499018117
"16653863";5,63042902083761;5,2612472828827;4,47623525499111;5,2461172541878;5,44711555254504;4,61227965588814;4,75008618372384;5,22721925974275;0,99631989903444;0,998629471820656;-6,16980299812565
"16653865";5,90146252293092;4,15465329938038;5,90327030267854;6,15971288888936;7,20324228854964;5,12260575477274;6,07531602840444;4,7767814848441;0,895667921010736;0,950361665084177;-6,16080997792277
"16653867";11,5285013613501;11,7871508308173;11,5624604093373;11,8598842640357;11,5128101554233;10,3936540134347;10,4370801017048;11,9788629334576;0,116299066158601;0,415446808382156;-4,88337704717712
"16653869";3,89946645877959;5,00464405169094;3,10642839809047;4,4346804127714;7,633696154422;5,40587442889354;6,18808900152061;2,98937033086032;0,985653117399408;0,993258629498823;-6,16964482295319
"16653871";7,15304363976205;7,70628182924235;7,19418315432123;7,90604169905158;7,30575548812961;5,69204327475913;8,12797428476434;7,7712568284441;0,794588396771603;0,899251585543194;-6,13432412684312
"16653873";6,03705628090699;3,92931645638972;9,52395444019472;3,5703354047738;8,28449894076537;3,21029153123058;8,37145367064481;6,81317071110989;0,88484021370701;0,945320591196989;-6,15883033742546
"16653875";4,74250527486275;5,46479866351347;4,67950198494499;5,98178410294773;6,03696465223225;4,83001121227386;4,32957576030502;4,70577589075001;0,155572100575647;0,442407413163278;-5,11716021082149
"16653877";6,68517747238166;6,98679972850507;5,36540422273166;5,72476648975727;9,22240306168528;5,20455655886842;6,8861664148493;6,51742133540585;0,34708254850684;0,599830012302251;-5,70751921510054
"16653879";4,46022336308432;5,55115454100012;4,23474720750086;5,07693797580195;5,63111954045627;4,16488750414115;4,23474720750086;3,84140054354487;0,00401512005771864;0,177035096229147;-1,89873050891676
"16653881";3,6681049826841;6,79453108998072;4,00751363597588;3,41002969789303;5,68406631133482;3,50922677584287;4,28233804212925;5,19053718164829;0,131830759774432;0,427566870750094;-4,98504213005503
"16653885";3,56975085894136;5,85637130962226;5,82422259543592;4,83022525751914;4,92496676137203;4,07888253834927;4,8698073659973;5,50592677158967;0,83911080199503;0,924608454790865;-6,14823123635124
"16653887";3,08221915322621;3,04114383412342;2,96184185096109;5,62339421226306;5,08935675555098;3,33486964214194;4,1579185186089;3,16158653058688;0,276129186367954;0,545824452746801;-5,54992481399504
"16653889";6,34880437035972;5,92145118733237;5,2535246735745;5,24846044543281;6,08358441664988;5,97091259851723;6,1216176196743;5,02961420229283;0,803482482420695;0,903361784462925;-6,13739353023946
"16653891";4,81366463849893;5,770175725966;4,77543650186738;4,39716038027916;4,50488779896357;6,14014279140969;5,02128085996474;5,49456085244235;0,195156352298749;0,476651659088479;-5,29335720040742
"16653895";4,95091499447491;7,05709520349947;5,01433042069674;6,804470256887;4,96936783220142;4,64623340822385;2,61039768300991;4,69821787883921;0,0939465795500091;0,39475233614054;-4,70741839799822
"16653899";5,98681600377824;5,07251731295966;5,28870106777054;4,84644977519961;6,0096151191923;4,11402114362657;6,14115898238323;6,07343642872002;0,845264753757593;0,92769675401301;-6,14987136630529
"16653903";5,58045922146728;5,50907219473882;5,82871568646984;5,73910231222756;5,08291641477056;5,24328798367435;4,82602246700204;5,70311657683126;0,270671809858063;0,540617633636936;-5,53568577911509
"16653905";4,57402557101299;3,30821061907476;3,92370752855738;4,02492640321685;4,34589719369772;3,20874442767072;6,06771893339005;3,74353627905406;0,405433704140684;0,646769713391244;-5,80777861677842
"16653907";3,81000818385783;3,29493189665141;5,0391425522592;4,1113868077528;5,82647533713375;3,24358958405692;4,1481091028039;3,53090367755987;0,0834671287578382;0,386111012102522;-4,60853858855755
"16653909";4,28600941386107;2,83195256412645;3,24952138311572;3,19944237155595;3,30433424418647;4,29247139371313;4,32823839637556;3,5399572619937;0,348736349367349;0,600830594719788;-5,71067583893832
"16653913";2,90213216272587;4,38879958497423;3,32161313961855;3,64287665676693;7,21065367980706;4,17915723675545;3,36809590863479;3,63697685828347;0,277574522802249;0,546561038030212;-5,55363701554502
"16653917";4,16770778800575;4,28528538362292;4,6117026323656;4,11283447536763;3,83484902128044;4,93033139916376;3,87934678732941;5,51158203868711;0,382092820411801;0,627326601419938;-5,77026423626755
"16653919";4,80619458634912;4,13176358455449;5,42164814665042;4,46510825990113;6,412427342668;4,15851223642798;3,51503574049414;6,46733304778376;0,374236733007324;0,622288694855498;-5,75689678656298
"16653921";6,59290406093625;5,94828016295165;6,09485127378532;6,19768300341317;7,7594819551363;5,92249330572183;4,99291056988217;5,37711577485506;0,120735822045141;0,419912547662967;-4,91388038843603
"16653923";7,98971868142555;5,89891054024824;7,04335506376279;6,90419815998757;7,7825514115942;7,14620920281547;7,54635133609932;7,5802124786179;0,967760675261217;0,984357572560431;-6,16895879605641
"16653925";7,19395583451772;6,40497404078905;6,59000823748705;6,3439469558523;4,84622631812919;5,20744777687315;4,93610486514049;7,07518145272407;0,165851313151172;0,452060768415575;-5,16747495202129
"16653927";7,3395577276767;5,55773186224244;6,49109030364015;6,21661242351464;6,4501902717267;5,75941241111155;7,36381795079049;6,15897565838999;0,197820219411325;0,478675677156258;-5,30370195869501
"16653929";7,75388454429857;6,05202369914506;7,39386238202973;6,90226509189993;5,57558536899922;6,35036108109767;8,65441219079648;5,51676889791791;0,606109504693367;0,786018943586483;-6,03065215647722
"16653931";5,32813944367839;5,18612339480601;5,97121144428986;5,43949885543417;4,80965175957396;4,62617360514614;5,53225032182181;6,13560226533937;0,958064615721251;0,980147924677732;-6,16836639323564
"16653933";3,72269339531914;4,37799430435942;4,19797359593235;3,96001394039505;6,01250445868351;3,45736281698301;5,01686266784732;3,32624015977508;0,186535217199598;0,469652564292449;-5,25871702167171
"16653937";6,89447415950867;4,26637687701382;5,04988577317708;5,11784532659845;6,80578848360287;5,70858118916075;4,28720513430886;6,10054033432096;0,777121886149292;0,888863407122766;-6,12786217690765
"16653943";4,48949157188649;3,83217702969065;4,5377948996742;4,52875374244188;5,42352016201785;5,37683886563847;4,22298374212775;6,19321265011068;0,329274475620039;0,587770304193229;-5,67219553031377
"16653945";5,5257752783113;6,37748051584062;6,20060894187957;5,90998772024171;4,91854631612866;4,39562699106897;8,056734672856;4,80865033216465;0,505380468050633;0,717731114760353;-5,93768563782233
"16653947";9,15934124386447;9,90930110983058;9,6528175964538;9,18998928577348;9,36056694912761;9,067583076209;7,11495433319859;9,019372228656;0,0899481905220871;0,390304922861442;-4,67116420215339
"16653949";3,54628054151602;3,31714549706012;4,81667894988564;5,4066677864878;4,15971645575349;2,74201117342509;4,22230741581375;3,36487885216063;0,417659093313723;0,656147565566958;-5,82620195621339
"16653951";2,8329927096618;2,69810188115258;2,94768935057573;3,0739172546713;5,82244885293146;3,46988609494346;4,3330887605633;4,22457768622;0,718641865657712;0,85464249554396;-6,10186349287425
"16653953";3,24380385429125;3,8674816154283;5,55366705955807;4,031616159494;4,10331651534661;5,19888368199119;4,8792962767477;3,1253344898352;0,553232097108297;0,748437931937789;-5,98583145661171
"16653955";6,58538287663683;7,93521319952549;7,9903898380545;7,71067973910204;9,8426507603083;10,0914597948724;8,16935425378199;9,10357460573722;0,830766163454723;0,919622642241233;-6,14589923603569
"16653961";5,06389829970834;4,66481151424442;5,70566018610663;5,16400318877921;5,8983605274048;4,02767783047705;4,88711006628518;6,38358558933198;0,928177916934069;0,966749686998451;-6,16555993279484
"16653963";5,7817891187432;5,32874894330264;7,5643486548968;5,61485664355905;6,36161273880759;6,2082498062389;7,25756935245754;6,8620175057085;0,971763859653675;0,986327045417606;-6,16915810782208
"16653965";4,37227362640332;4,78188182835319;4,62996842078425;4,62094752133263;6,07347153015835;5,2091588518276;4,87777022913971;5,15640722853766;0,612510193098815;0,790840599098683;-6,03554064457222
"16653971";3,37588567771952;3,32442204973119;3,56943584224358;3,4637465481949;3,3947995395352;5,43877207946544;4,21281687753559;6,99226315495396;0,00860786225092738;0,233725851658383;-2,59825829247364
"16653973";5,5302698956745;5,10472898399781;7,04963335236069;5,02375969575326;6,40658034508918;5,79084861539506;5,49845949364319;4,68147713969022;0,116389515285007;0,415468725134549;-4,88401160076856
